category,time,value
A,0.0228310502283105,0.4997689837402621
A,0.0228310502283105,0.5209099200525824
A,0.0228310502283105,0.483100331274263
A,0.0228310502283105,0.4820241438478242
A,0.0228310502283105,0.541543892372091
A,0.0228310502283105,0.48103700789098164
A,0.0228310502283105,0.5364540159269512
A,0.0228310502283105,0.4695644813791429
A,0.0228310502283105,0.4787977699645297
A,0.0228310502283105,0.4611460379576886
A,0.0228310502283105,0.48111426127867535
A,0.0228310502283105,0.5164668588716423
A,0.0228310502283105,0.4751670506529914
A,0.0228310502283105,0.465618465066665
A,0.0228310502283105,0.5104950642577327
A,0.0228310502283105,0.49082529691711435
A,0.0228310502283105,0.5326991449127514
A,0.0228310502283105,0.5035202424050964
A,0.0228310502283105,0.597805878788502
A,0.0228310502283105,0.5020629105921124
A,0.0228310502283105,0.5026813932703585
A,0.0228310502283105,0.4719132520775616
A,0.0228310502283105,0.5080099150000802
A,0.0228310502283105,0.47811633738176545
A,0.0228310502283105,0.48153595278203193
A,0.0228310502283105,0.4826366984130688
A,0.0228310502283105,0.5127913814499256
A,0.0228310502283105,0.46245120626247554
A,0.0228310502283105,0.4895458353178321
A,0.0228310502283105,0.5264592974236332
A,0.0228310502283105,0.4896571408197062
A,0.0228310502283105,0.4686384369803332
A,0.0228310502283105,0.4864310969612728
A,0.0228310502283105,0.46660010878825586
A,0.0273972602739726,0.47097892972642
A,0.0273972602739726,0.46282165260058694
A,0.0273972602739726,0.4823579378160506
A,0.0273972602739726,0.5171014311996311
A,0.0273972602739726,0.49613420529629304
A,0.0273972602739726,0.4982677753375811
A,0.0273972602739726,0.5453325178172274
A,0.0273972602739726,0.48332952176146604
A,0.0273972602739726,0.5022666052234569
A,0.0273972602739726,0.5205454230416006
A,0.0273972602739726,0.4874455424846044
A,0.0273972602739726,0.4897378854491542
A,0.0273972602739726,0.5469437937674262
A,0.0273972602739726,0.48377461529787585
A,0.0273972602739726,0.5375729144759291
A,0.0273972602739726,0.47213508349524774
A,0.0273972602739726,0.480530548508646
A,0.0273972602739726,0.4628502453951009
A,0.0273972602739726,0.48544494587741577
A,0.0273972602739726,0.5178014977905785
A,0.0273972602739726,0.4765118494634417
A,0.0273972602739726,0.46702063674543043
A,0.0273972602739726,0.5147070715000732
A,0.0273972602739726,0.4963298011311146
A,0.0273972602739726,0.5375305803629209
A,0.0273972602739726,0.5060742331274933
A,0.0273972602739726,0.604464394135227
A,0.0273972602739726,0.5031150717657353
A,0.0273972602739726,0.5020145656947942
A,0.0273972602739726,0.4742658701631306
A,0.0273972602739726,0.5106584926335707
A,0.0273972602739726,0.481156049084038
A,0.0273972602739726,0.4838026367786815
A,0.0273972602739726,0.4872110522512129
A,0.0273972602739726,0.5190555682214988
A,0.0273972602739726,0.4645532995652085
A,0.0273972602739726,0.4952016421386912
A,0.0273972602739726,0.5268444750552937
A,0.0273972602739726,0.4949269315088966
A,0.0273972602739726,0.4692605144003812
A,0.0273972602739726,0.4906215440352097
A,0.0273972602739726,0.4673865944219911
A,0.0319634703196347,0.4715182720249875
A,0.0319634703196347,0.4658450349706107
A,0.0319634703196347,0.483595587464942
A,0.0319634703196347,0.5164023413444858
A,0.0319634703196347,0.499075163047193
A,0.0319634703196347,0.4995435112932863
A,0.0319634703196347,0.5483418408326508
A,0.0319634703196347,0.4847619102155116
A,0.0319634703196347,0.5047029108674435
A,0.0319634703196347,0.5195512294905148
A,0.0319634703196347,0.4923336841795835
A,0.0319634703196347,0.49842480502893566
A,0.0319634703196347,0.5520997311076722
A,0.0319634703196347,0.4867430934900061
A,0.0319634703196347,0.5381004882098457
A,0.0319634703196347,0.47492208519537205
A,0.0319634703196347,0.4821574053402854
A,0.0319634703196347,0.4647467687526079
A,0.0319634703196347,0.48994019315222326
A,0.0319634703196347,0.518783262804612
A,0.0319634703196347,0.47796471455803585
A,0.0319634703196347,0.4686094699199404
A,0.0319634703196347,0.5188056522391823
A,0.0319634703196347,0.5019440712169178
A,0.0319634703196347,0.5421903318827623
A,0.0319634703196347,0.5085193922031261
A,0.0319634703196347,0.609515142410473
A,0.0319634703196347,0.5034680412569343
A,0.0319634703196347,0.5007150058363329
A,0.0319634703196347,0.4768832301873037
A,0.0319634703196347,0.5130156693470788
A,0.0319634703196347,0.4844022235342022
A,0.0319634703196347,0.4863588684966031
A,0.0319634703196347,0.4915201533139643
A,0.0319634703196347,0.5255779440804665
A,0.0319634703196347,0.4668720572870696
A,0.0319634703196347,0.5013060669383735
A,0.0319634703196347,0.5266252218230861
A,0.0319634703196347,0.5005805220583571
A,0.0319634703196347,0.47003183595607656
A,0.0319634703196347,0.49471537504120267
A,0.0319634703196347,0.4684618936491133
A,0.0365296803652968,0.4720462668740865
A,0.0365296803652968,0.4690507318366195
A,0.0365296803652968,0.4846223963801908
A,0.0365296803652968,0.5153755192058403
A,0.0365296803652968,0.5023713624773034
A,0.0365296803652968,0.5008469506283797
A,0.0365296803652968,0.5502239074495026
A,0.0365296803652968,0.4865161631187375
A,0.0365296803652968,0.506953470032403
A,0.0365296803652968,0.5179692541872414
A,0.0365296803652968,0.4976661785289058
A,0.0365296803652968,0.5078643913077835
A,0.0365296803652968,0.5570236864422898
A,0.0365296803652968,0.48988816595594553
A,0.0365296803652968,0.5382049757761714
A,0.0365296803652968,0.4779297809005403
A,0.0365296803652968,0.48370446230305797
A,0.0365296803652968,0.466805919811905
A,0.0365296803652968,0.4945837633730169
A,0.0365296803652968,0.5193700013598804
A,0.0365296803652968,0.4794823028347638
A,0.0365296803652968,0.47038265654697425
A,0.0365296803652968,0.522856138219335
A,0.0365296803652968,0.5076129053078834
A,0.0365296803652968,0.5466252979257243
A,0.0365296803652968,0.5108259529808488
A,0.0365296803652968,0.6128367684641318
A,0.0365296803652968,0.5032205646872453
A,0.0365296803652968,0.49888782131505854
A,0.0365296803652968,0.47974727382557064
A,0.0365296803652968,0.5149069163495168
A,0.0365296803652968,0.4879500524863399
A,0.0365296803652968,0.48917158508146885
A,0.0365296803652968,0.4954790026107526
A,0.0365296803652968,0.5321382061750626
A,0.0365296803652968,0.4693902676639769
A,0.0365296803652968,0.5078028736493299
A,0.0365296803652968,0.525931629980543
A,0.0365296803652968,0.5067913713922974
A,0.0365296803652968,0.47093095380790245
A,0.0365296803652968,0.49865897204173604
A,0.0365296803652968,0.4698427016156364
A,0.0410958904109589,0.47263745602885043
A,0.0410958904109589,0.4723667906011641
A,0.0410958904109589,0.48543996519646343
A,0.0410958904109589,0.5141123980400673
A,0.0410958904109589,0.506023426745827
A,0.0410958904109589,0.5021565486505866
A,0.0410958904109589,0.5509033221154511
A,0.0410958904109589,0.48859870031073155
A,0.0410958904109589,0.508982844027003
A,0.0410958904109589,0.5158574772231348
A,0.0410958904109589,0.5033556221248091
A,0.0410958904109589,0.5177339859037274
A,0.0410958904109589,0.5615895664014653
A,0.0410958904109589,0.4932005121382959
A,0.0410958904109589,0.5380907334730038
A,0.0410958904109589,0.48115987415326056
A,0.0410958904109589,0.4851990017536192
A,0.0410958904109589,0.46900062357456873
A,0.0410958904109589,0.499367063730052
A,0.0410958904109589,0.5196017732673923
A,0.0410958904109589,0.48109377499892436
A,0.0410958904109589,0.47233580123058627
A,0.0410958904109589,0.5267920529595377
A,0.0410958904109589,0.5132726537519872
A,0.0410958904109589,0.5507211236961791
A,0.0410958904109589,0.5131127901422944
A,0.0410958904109589,0.6144934544169209
A,0.0410958904109589,0.5025135436550244
A,0.0410958904109589,0.4966296862358454
A,0.0410958904109589,0.4828986719361958
A,0.0410958904109589,0.5163016565846018
A,0.0410958904109589,0.49178473513139553
A,0.0410958904109589,0.49214467116644406
A,0.0410958904109589,0.4991250319182231
A,0.0410958904109589,0.5385581938204491
A,0.0410958904109589,0.4720796323018328
A,0.0410958904109589,0.5146650474176339
A,0.0410958904109589,0.5249091842577222
A,0.0410958904109589,0.5135787179619765
A,0.0410958904109589,0.4719903410895883
A,0.0410958904109589,0.5025056869917285
A,0.0410958904109589,0.4715403848564102
A,0.045662100456621,0.4733690643693059
A,0.045662100456621,0.4757111741748694
A,0.045662100456621,0.48609635608211277
A,0.045662100456621,0.5126956453676592
A,0.045662100456621,0.5100056884382391
A,0.045662100456621,0.5034801836867374
A,0.045662100456621,0.5503267026001776
A,0.045662100456621,0.4910090621729324
A,0.045662100456621,0.5108190829138533
A,0.045662100456621,0.5134043876420772
A,0.045662100456621,0.5092606833693473
A,0.045662100456621,0.5276140721472848
A,0.045662100456621,0.5656708161044304
A,0.045662100456621,0.49662903830922556
A,0.045662100456621,0.5378974543892099
A,0.045662100456621,0.48456926931303906
A,0.045662100456621,0.4866511889679161
A,0.045662100456621,0.4712946271319383
A,0.045662100456621,0.504198691098382
A,0.045662100456621,0.5196117628626129
A,0.045662100456621,0.48283798569309266
A,0.045662100456621,0.4744751397638478
A,0.045662100456621,0.5305984942125718
A,0.045662100456621,0.5188000563564428
A,0.045662100456621,0.5544034811635479
A,0.045662100456621,0.5155582676916279
A,0.045662100456621,0.6147251097223969
A,0.045662100456621,0.5014544938198898
A,0.045662100456621,0.4940977091238102
A,0.045662100456621,0.4863407864830805
A,0.045662100456621,0.5172908659113474
A,0.045662100456621,0.49583444808175714
A,0.045662100456621,0.49520314332863746
A,0.045662100456621,0.5024335412591853
A,0.045662100456621,0.5448846692248466
A,0.045662100456621,0.4749440449511715
A,0.045662100456621,0.5218508065520222
A,0.045662100456621,0.5237181764134726
A,0.045662100456621,0.5208418211249394
A,0.045662100456621,0.47320095530729805
A,0.045662100456621,0.5062499006263352
A,0.045662100456621,0.4735216459921023
A,0.0502283105022831,0.4742770070587772
A,0.0502283105022831,0.47891289251938046
A,0.0502283105022831,0.48665437341154166
A,0.0502283105022831,0.5112304601388833
A,0.0502283105022831,0.514342329271744
A,0.0502283105022831,0.5048235208465158
A,0.0502283105022831,0.5484564587963903
A,0.0502283105022831,0.4937219644981003
A,0.0502283105022831,0.5124441286720123
A,0.0502283105022831,0.5107620911444194
A,0.0502283105022831,0.5153295110250304
A,0.0502283105022831,0.5370620680169722
A,0.0502283105022831,0.5691780823403714
A,0.0502283105022831,0.5000617793367597
A,0.0502283105022831,0.5376189598081895
A,0.0502283105022831,0.48807908664662053
A,0.0502283105022831,0.4880603398651745
A,0.0502283105022831,0.47367227169822734
A,0.0502283105022831,0.5089254262891116
A,0.0502283105022831,0.5195316186548743
A,0.0502283105022831,0.4847457680503361
A,0.0502283105022831,0.4768015204372104
A,0.0502283105022831,0.5343058915885761
A,0.0502283105022831,0.5240648997449471
A,0.0502283105022831,0.5576334524931836
A,0.0502283105022831,0.51823718792194
A,0.0502283105022831,0.6138340869061835
A,0.0502283105022831,0.5001533194250378
A,0.0502283105022831,0.49153832711025325
A,0.0502283105022831,0.48999027389787175
A,0.0502283105022831,0.5179097236113416
A,0.0502283105022831,0.5000783177675145
A,0.0502283105022831,0.49831835034529637
A,0.0502283105022831,0.5053838948793985
A,0.0502283105022831,0.5510742533499418
A,0.0502283105022831,0.4779657836942487
A,0.0502283105022831,0.5293054040870413
A,0.0502283105022831,0.5224498264676298
A,0.0502283105022831,0.528429728025461
A,0.0502283105022831,0.4745611101552894
A,0.0502283105022831,0.5098439147763875
A,0.0502283105022831,0.47575449771986544
A,0.0547945205479452,0.47538168979812134
A,0.0547945205479452,0.48182731432311054
A,0.0547945205479452,0.4871484959333098
A,0.0547945205479452,0.5098549996480249
A,0.0547945205479452,0.519069562252049
A,0.0547945205479452,0.5062324590311166
A,0.0547945205479452,0.5453427110519273
A,0.0547945205479452,0.49678619270195806
A,0.0547945205479452,0.5138218322122954
A,0.0547945205479452,0.5080525708561049
A,0.0547945205479452,0.5214849386706278
A,0.0547945205479452,0.5457619461900988
A,0.0547945205479452,0.5719626700529187
A,0.0547945205479452,0.5035145450851279
A,0.0547945205479452,0.5371778653781077
A,0.0547945205479452,0.491598456677882
A,0.0547945205479452,0.48945945963695114
A,0.0547945205479452,0.4761459331876626
A,0.0547945205479452,0.5134421024265646
A,0.0547945205479452,0.5193882801989008
A,0.0547945205479452,0.4868248627893481
A,0.0547945205479452,0.4793324987256291
A,0.0547945205479452,0.5378538622142076
A,0.0547945205479452,0.5288738544788699
A,0.0547945205479452,0.5604223051365222
A,0.0547945205479452,0.5211879046648107
A,0.0547945205479452,0.6120939008914398
A,0.0547945205479452,0.49878275482136336
A,0.0547945205479452,0.48918479290176037
A,0.0547945205479452,0.4937982441403236
A,0.0547945205479452,0.5181364621673246
A,0.0547945205479452,0.5044486185758106
A,0.0547945205479452,0.501440342059541
A,0.0547945205479452,0.5079874264548636
A,0.0547945205479452,0.5569605496559278
A,0.0547945205479452,0.48112230797957817
A,0.0547945205479452,0.5369704712674976
A,0.0547945205479452,0.521256984346032
A,0.0547945205479452,0.5361807168025715
A,0.0547945205479452,0.4760815756617482
A,0.0547945205479452,0.513344581965908
A,0.0547945205479452,0.47824201008846096
A,0.0593607305936073,0.47670583033087227
A,0.0593607305936073,0.48445178829146923
A,0.0593607305936073,0.48765210773133466
A,0.0593607305936073,0.5086397336536427
A,0.0593607305936073,0.5242310900840218
A,0.0593607305936073,0.5077460765353565
A,0.0593607305936073,0.5411922525174832
A,0.0593607305936073,0.5002726629813091
A,0.0593607305936073,0.5148883769374132
A,0.0593607305936073,0.5054933990903948
A,0.0593607305936073,0.5275608102733507
A,0.0593607305936073,0.5532746683014884
A,0.0593607305936073,0.5739996880092888
A,0.0593607305936073,0.5069162223592169
A,0.0593607305936073,0.5366572160118679
A,0.0593607305936073,0.495067609924999
A,0.0593607305936073,0.49089599778978504
A,0.0593607305936073,0.4787264733383454
A,0.0593607305936073,0.5177495396162266
A,0.0593607305936073,0.5190960407683521
A,0.0593607305936073,0.48911868746008114
A,0.0593607305936073,0.48207132894077415
A,0.0593607305936073,0.5411994027043021
A,0.0593607305936073,0.5331471780754242
A,0.0593607305936073,0.562893344736378
A,0.0593607305936073,0.5244142673311422
A,0.0593607305936073,0.609791781860011
A,0.0593607305936073,0.4975577383479872
A,0.0593607305936073,0.48723024021233136
A,0.0593607305936073,0.4977733202741723
A,0.0593607305936073,0.5180477644648844
A,0.0593607305936073,0.5088861876544273
A,0.0593607305936073,0.5045446911041467
A,0.0593607305936073,0.5103197574031473
A,0.0593607305936073,0.5624475905844404
A,0.0593607305936073,0.4844363632284697
A,0.0593607305936073,0.5448111160776933
A,0.0593607305936073,0.5202859256871548
A,0.0593607305936073,0.5439629456816898
A,0.0593607305936073,0.47778847988534506
A,0.0593607305936073,0.5168138319444829
A,0.0593607305936073,0.48099517408948445
A,0.0639269406392694,0.47825985135643784
A,0.0639269406392694,0.4868201491138932
A,0.0639269406392694,0.4882298376377023
A,0.0639269406392694,0.5075855268951319
A,0.0639269406392694,0.52976661842339
A,0.0639269406392694,0.5092612706902105
A,0.0639269406392694,0.5363656171160658
A,0.0639269406392694,0.5041363716317524
A,0.0639269406392694,0.515605005623792
A,0.0639269406392694,0.5032539914850961
A,0.0639269406392694,0.5332942562162863
A,0.0639269406392694,0.5592514164034706
A,0.0639269406392694,0.5753209880479841
A,0.0639269406392694,0.5100984403964208
A,0.0639269406392694,0.5362483168920488
A,0.0639269406392694,0.49843695064684845
A,0.0639269406392694,0.492396365457053
A,0.0639269406392694,0.4814109731666861
A,0.0639269406392694,0.521898542485383
A,0.0639269406392694,0.5185819435979573
A,0.0639269406392694,0.49171648900247816
A,0.0639269406392694,0.4850198796239734
A,0.0639269406392694,0.544296153897092
A,0.0639269406392694,0.5367696440192904
A,0.0639269406392694,0.5650391562391073
A,0.0639269406392694,0.5277991443338228
A,0.0639269406392694,0.6072385332043516
A,0.0639269406392694,0.49665983832086347
A,0.0639269406392694,0.4858497193717654
A,0.0639269406392694,0.5019400474340467
A,0.0639269406392694,0.5176626315657984
A,0.0639269406392694,0.513277409327364
A,0.0639269406392694,0.5075737456003462
A,0.0639269406392694,0.5124598890431146
A,0.0639269406392694,0.5674213989182094
A,0.0639269406392694,0.48789651754472224
A,0.0639269406392694,0.5527771653873202
A,0.0639269406392694,0.5195366317769247
A,0.0639269406392694,0.5516693660038285
A,0.0639269406392694,0.4796881848586308
A,0.0639269406392694,0.5202371710993933
A,0.0639269406392694,0.4840275919224833
A,0.0684931506849315,0.480059799721514
A,0.0684931506849315,0.48891000714746086
A,0.0684931506849315,0.48893209261367376
A,0.0684931506849315,0.5067327952683481
A,0.0684931506849315,0.5356053634620366
A,0.0684931506849315,0.5106833436164415
A,0.0684931506849315,0.531314186705909
A,0.0684931506849315,0.5083053728391198
A,0.0684931506849315,0.5159858655829712
A,0.0684931506849315,0.501447050673364
A,0.0684931506849315,0.5384081831771976
A,0.0684931506849315,0.5636309928105792
A,0.0684931506849315,0.5759977572399303
A,0.0684931506849315,0.5130377640574211
A,0.0684931506849315,0.5360592412314314
A,0.0684931506849315,0.5016059291686661
A,0.0684931506849315,0.4939598795069736
A,0.0684931506849315,0.4842169708192966
A,0.0684931506849315,0.525905691640849
A,0.0684931506849315,0.5178272710558046
A,0.0684931506849315,0.4946548027908195
A,0.0684931506849315,0.4881689716730601
A,0.0684931506849315,0.5471542269005991
A,0.0684931506849315,0.539529326530274
A,0.0684931506849315,0.5667622287052163
A,0.0684931506849315,0.531280058691459
A,0.0684931506849315,0.6046358671420899
A,0.0684931506849315,0.49620918683646315
A,0.0684931506849315,0.4851275640496462
A,0.0684931506849315,0.5063103939664518
A,0.0684931506849315,0.516897551192494
A,0.0684931506849315,0.5174362756582321
A,0.0684931506849315,0.5104428230872812
A,0.0684931506849315,0.5143466905527727
A,0.0684931506849315,0.5717933580606687
A,0.0684931506849315,0.49145241895169683
A,0.0684931506849315,0.5606958727442632
A,0.0684931506849315,0.5190026392910781
A,0.0684931506849315,0.5591916573867717
A,0.0684931506849315,0.4817749363331555
A,0.0684931506849315,0.5234649434740531
A,0.0684931506849315,0.48735490918628066
A,0.0730593607305936,0.48209697524168343
A,0.0730593607305936,0.4906915466267726
A,0.0730593607305936,0.4897930484859635
A,0.0730593607305936,0.5062189127445713
A,0.0730593607305936,0.5417333906953847
A,0.0730593607305936,0.5119371779682163
A,0.0730593607305936,0.5263613769495722
A,0.0730593607305936,0.5127711370330998
A,0.0730593607305936,0.5161129285024643
A,0.0730593607305936,0.5001250672041179
A,0.0730593607305936,0.5427847851863442
A,0.0730593607305936,0.5663941415825462
A,0.0730593607305936,0.5763148205265185
A,0.0730593607305936,0.5156779706766337
A,0.0730593607305936,0.536126193778735
A,0.0730593607305936,0.5045150763763303
A,0.0730593607305936,0.4955668538034826
A,0.0730593607305936,0.48717997466624097
A,0.0730593607305936,0.5297775115528585
A,0.0730593607305936,0.5169557605172453
A,0.0730593607305936,0.4979014150823043
A,0.0730593607305936,0.4915008250346027
A,0.0730593607305936,0.5498595534391391
A,0.0730593607305936,0.5414118892125418
A,0.0730593607305936,0.5680401989254101
A,0.0730593607305936,0.5348757881018799
A,0.0730593607305936,0.6021341478687022
A,0.0730593607305936,0.49614487381874683
A,0.0730593607305936,0.48509619889344996
A,0.0730593607305936,0.5108233474990556
A,0.0730593607305936,0.5157859823732409
A,0.0730593607305936,0.5212793105277321
A,0.0730593607305936,0.5131371633468345
A,0.0730593607305936,0.5159063311040749
A,0.0730593607305936,0.5754707164404962
A,0.0730593607305936,0.49508926280273846
A,0.0730593607305936,0.5683761127397458
A,0.0730593607305936,0.5187544789754751
A,0.0730593607305936,0.5662719102059485
A,0.0730593607305936,0.4840583498911596
A,0.0730593607305936,0.5264270836578225
A,0.0730593607305936,0.49099132923330013
A,0.0776255707762557,0.4843387791519034
